cap-shape;cap-surface;cap-color;bruises ;odor;gill-attachment;gill-spacing;gill-size;gill-color;stalk-shape;stalk-root;stalk-surface-above-ring;stalk-surface-below-ring;stalk-color-above-ring;stalk-color-below-ring;veil-type;veil-color;ring-number;ring-type;spore-print-color;population;habitat;edible
;;e;;;;;;;;;;;;;;;;;k;;;e
;;y;;;;;;;;;;;;;;;;;;s;;e
;;;;;;;;;;c;;;;;;;;;;s;;e
b;;;;;;;;;;;;;;;;;;;;s;;e
;;;;;;;;;;;;;;;;;;;;s;m;e
;;;;n;;;;;;;;;;;;;;;;s;;e
;;;;;;;;;;;;;;;;;;e;;s;;e
;;;;;;;;;;;;y;;;;;;;;s;;e
;;;;;;;;;;;k;;;;;;;;;s;;e
;;;;;;;;;;;;k;;;;;;;;s;;e
;;;;;;;;;;;;;;;;;t;;;s;;e
;;;;;;;;;;;;;;;;;;;w;s;;e
;;;f;;;;;;;;;;;;;;;;;;u;e
;;;;n;;;;;;;;;;;;;;;;;u;e
;f;;;;;;;;;;;;;;;;;;;;u;e
;;y;;;;;;;;;;;;;;;;;n;;;e
;;y;;;;;;n;;;;;;;;;;;;;;e
;;y;;;;;;;;;;;;;;;;;;;m;e
;;;;;;;b;;;;;;;;;;;;n;;;e
;;;;;;;b;n;;;;;;;;;;;;;;e
;;;;;;w;b;;;;;;;;;;;;;;;e
;;;;;;;b;;;;;;;;;;;e;;;;e
;;;;;;;b;u;;;;;;;;;;;;;;e
;;;;;;;b;;;;;;;;;;;;;;l;e
;;;;;;;;;;c;;;;;;;;;n;;;e
;;;;;;;;;;c;;;;;;;;;;;g;e
;;w;;;;;;;;c;;;;;;;;;;;;e
;;;;;;;;n;;c;;;;;;;;;;;;e
;;;;;;;;;;c;;;;;;;;;;;m;e
;;;;;;;;g;;c;;;;;;;;;;;;e
b;;;;;;;;;;;;;;;;;;;n;;;e
;;;;;;;;;;;;;;;;;;;n;;m;e
;;;;n;;;;;;;;;;;;;;;n;;;e
;;;;;;;;;t;;;;;;;;;;n;;;e
;;;;;;;;;;;;;;;;;;e;n;;;e
;;;;;;;;;;;;f;;;;;;;n;;;e
;;;;;;;;;;;;;;;;;;;n;y;;e
;;;;;;;;;;;;y;;;;;;;n;;;e
;;;;;;;;;;;f;;;;;;;;n;;;e
;;;;;;;;h;;;;;;;;;;;n;;;e
;;;;;;;;;;;;;;p;;;;;n;;;e
;;;;;;;;;;;;;p;;;;;;n;;;e
;;e;;;;;;;;;;;;;;;;;n;;;e
;;;;;;w;;;;;;;;;;;;;;;g;e
;;;;;;;;;;;;;;;;;;e;;;g;e
;;;;;;;;;;;;y;;;;;;;;;g;e
;;;;;;;;;;;;;;;;;;;w;;g;e
k;;;;;;;;;;;;;;;;;;;;;g;e
b;;;;;;;;n;;;;;;;;;;;;;;e
;;w;;;;;;;;;;;;;;;;e;;;;e
;;w;;;;;;;;;k;;;;;;;;;;;e
;;w;;;;;;;;;;k;;;;;;;;;;e
;;;;;;;;n;;;;;;;;;;;;;m;e
;;;;n;;;;n;;;;;;;;;;;;;;e
;;;;;;;;n;t;;;;;;;;;;;;;e
;;;;;;;;n;;;;;;;;;;e;;;;e
;;;;;;;;n;;;;f;;;;;;;;;;e
;;;;;;;;n;;;;;;;;;;;;y;;e
;;;;;;;;n;;;;y;;;;;;;;;;e
;;;;;;;;n;;;f;;;;;;;;;;;e
;;;;;;;;n;;;;;;p;;;;;;;;e
;;;;;;;;n;;;;;p;;;;;;;;;e
;;e;;;;;;n;;;;;;;;;;;;;;e
;;;;;;;;n;;;;;;;;;;;;;l;e
;;;;;a;;;n;;;;;;;;;;;;;;e
;y;;;;;;;;;;;f;;;;;;;;;;e
;y;;;;;;;u;;;;;;;;;;;;;;e
;;g;;n;;;;;;;;;;;;;;;;;;e
;;g;;;;;;;;;;;;;;;;e;;;;e
;;g;;;;;;;;;;;;;;;t;;;;;e
;;g;;;;;;;;;;;;;;;;;w;;;e
;;;f;;;;;;;;;f;;;;;;;;;;e
;;;f;;;;;;;;f;;;;;;;;;;;e
;;;f;;;;;;;;;;;;;;t;;;;;e
;;;;n;;;;;t;;;;;;;;;;;;;e
;;;;n;;;;p;;;;;;;;;;;;;;e
;;;;n;;;;;;;;f;;;;;;;;;;e
;;;;n;;;;;;;;;;;;;;;;y;;e
;;;;n;;;;;;;f;;;;;;;;;;;e
;;;;n;;;;h;;;;;;;;;;;;;;e
;;;;n;;;;;;;;;;p;;;;;;;;e
;;;;n;;;;;;;;;p;;;;;;;;;e
;;;;n;;;;u;;;;;;;;;;;;;;e
;;e;;n;;;;;;;;;;;;;;;;;;e
;;;;n;;;;;;;;k;;;;;;;;;;e
;;;;n;a;;;;;;;;;;;;;;;;;e
;;;;;;w;;;t;;;;;;;;;;;;;e
;;;;;;w;;;;;;f;;;;;;;;;;e
;;;;;;w;;;;;f;;;;;;;;;;;e
;;;;;;w;;h;;;;;;;;;;;;;;e
;;;;;;w;;;;;k;;;;;;;;;;;e
;;;;;;w;;;;;;k;;;;;;;;;;e
;;;;;;w;;;;;;;;;;;t;;;;;e
;f;;;;;;;;t;;;;;;;;;;;;;e
;;;;;;;;;t;;;;;;;;;;;y;;e
;;;;;;;;u;t;;;;;;;;;;;;;e
;;;;;;;;p;;;;;;;;;;e;;;;e
;;;;;;;;;;;;f;;;;;;e;;;;e
;;;;;;;;;;;f;;;;;;;e;;;;e
;;;;;;;;h;;;;;;;;;;e;;;;e
;;;;;;;;;;;;;;;;;t;e;;;;e
;;;;;;;;g;;;;;;;;;;;w;;;e
;;;;;;;;p;;;;y;;;;;;;;;;e
;;e;;;;;;p;;;;;;;;;;;;;;e
;;;;;;;;p;;;;;;;;;t;;;;;e
;;;;;;;;p;;;;;;;;;;;w;;;e
;;;;;a;;;;;;;;;;;;;;;v;;e
;;;;;;;;w;;;;;;;;;;;;y;;e
;;;;;;;;w;;;;;;;;;;;;;p;e
;;;;;;;;w;;;;;;p;;;;;;;;e
;;;;;;;;w;;;;;p;;;;;;;;;e
;f;;;;;;;;;;;f;;;;;;;;;;e
;f;;;;;;;;;;f;;;;;;;;;;;e
;f;e;;;;;;;;;;;;;;;;;;;;e
;f;;;;;;;;;;;;;;;;t;;;;;e
;;;;;;;;;;;;y;;;;;;;;y;;e
;;;;;;;;u;;;;;;;;;;;;y;;e
;;e;;;;;;;;;;;;;;;;;;y;;e
f;;;;;;;;u;;;;;;;;;;;;;;e
;;e;;;;;;;;b;;;;;;;;;;;;e
;;;;;;;;;;;;y;;;;;;;;;p;e
;;;;;;;;u;;;;;;p;;;;;;;;e
;;;;;;;;u;;;;;p;;;;;;;;;e
;;e;;;;;;u;;;;;;;;;;;;;;e
;;;;;;;;;;;k;;;;;;t;;;;;e
;;;;;;;;;;;;k;;;;;t;;;;;e
;;p;;;;;;;;;;;;;;;;;w;;;e
;;;;;;;;;;;;;;;;;t;;w;;;e
;;;;;;;;;;;;;;;;;t;;;c;;e
k;;;;;;;;;;;;;;;;;t;;;;;e
;;;;;a;;;;;;;;;;;;;;;;l;e
x;s;;;n;;;;;;;;;;;;;;;;;;e
x;;;t;n;;;;;;;;;;;;;;;;;;e
x;;;t;;;;;g;;;;;;;;;;;;;;e
x;;;t;;;;;;;;;;;;;;;;w;;;e
x;;;t;;;;;;;;;;;;;;;;;c;;e
x;;;;n;;;;;;;s;;;;;;;;;;;e
x;;;;;;;;;;;s;;;;;;;;;c;;e
x;;;;n;;;;;;;;s;;;;;;;;;;e
x;;;;;;;;;;;;s;;;;;;;;c;;e
x;;;;n;;;;;;;;;;w;;;;;;;;e
x;;;;;;;;;;c;;;;;;;o;;;;;e
x;;;;n;;;;;;;;;;;;;;p;;;;e
x;;;;;;;;;;;;;;;;;;p;w;;;e
x;;y;;;;;;;;c;;;;;;;;;;;;e
x;;;;n;;;b;;;;;;;;;;;;;;;e
x;;;;n;;;;;;;;;;;;;;;;;g;e
x;;w;;n;;;;;;;;;;;;;;;;;;e
x;;;;n;;w;;;;;;;;;;;;;;;;e
x;;;;n;;;;;;b;;;;;;;;;;;;e
x;;;;n;;;;;;;;;;;;;;;;c;;e
x;;;;;;w;;;;;;;;;;;;e;;;;e
x;;;;;;w;;w;;;;;;;;;;;;;;e
x;;;;;;w;;;;;;;;;;;;;w;;;e
x;;;;;;;;;;;;;;;;;;e;;c;;e
;s;n;;;;;b;;;;;;;;;;;;;;;e
b;s;n;;;;;;;;;;;;;;;;;;;;e
;s;n;;n;;;;;;;;;;;;;;;;;;e
;s;;t;;;;;;;;;;;;;;;;w;;;e
;s;;;;;;;;e;;;;;;;;;e;;;;e
;s;;;;;;;;e;;k;;;;;;;;;;;e
;s;;;;;;;;e;;;k;;;;;;;;;;e
;s;;;;;;;;e;;;;;;;;;;w;;;e
;s;;;;;;;;e;;;;;;;;;;;;l;e
k;s;;;;;;;;e;;;;;;;;;;;;;e
b;s;;;;;;;;;;;;;;;;o;;;;;e
;s;;;n;;;;;;;;;;;;;o;;;;;e
;s;;;;;;;;;;;;;;;;;p;w;;;e
;s;;;;;;;;;;;;;;;;;p;;;l;e
k;s;;;;;;;;;;;;;;;;;p;;;;e
;s;;f;;;;b;;;;;;;;;;;;;;;e
;s;;;;;;b;;;;k;;;;;;;;;;;e
;s;;;;;;b;;;;;k;;;;;;;;;;e
;s;;;;;;b;;;;;;;;;;;;w;;;e
k;s;;;;;;b;;;;;;;;;;;;;;;e
;s;;f;;;;;;;;;;;;;;;;;;g;e
;s;;;;;;;;;;k;;;;;;;;;;g;e
;s;;;;;;;;;;;k;;;;;;;;;g;e
b;s;;f;;;;;;;;;;;;;;;;;;;e
b;s;;;;;;;;;;;;;;;;;;w;;;e
;s;w;;;;;;;;;;;;;;;;;w;;;e
;s;;f;n;;;;;;;;;;;;;;;;;;e
;s;;f;;;;;w;;;;;;;;;;;;;;e
;s;;f;;;;;h;;;;;;;;;;;;;;e
;s;;;n;;w;;;;;;;;;;;;;;;;e
;s;;;n;;;;;;;;;;;;;;e;;;;e
;s;;;n;;;;;;;k;;;;;;;;;;;e
;s;;;n;;;;;;;;;;;;;;;w;;;e
;s;;;n;;;;;;;;;;;;;;;;;l;e
k;s;;;n;;;;;;;;;;;;;;;;;;e
;s;;;;;w;;;;;;;;;;;;e;;;;e
;s;;;;;w;;w;;;;;;;;;;;;;;e
f;s;;;;;w;;;;;;;;;;;;;;;;e
;s;;;;;w;;;;;;;;;;;;;w;;;e
;s;;;;;;;w;;;;;;;;;;;w;;;e
;;n;t;;;;b;;;;;;;;;;;;;;;e
;;n;t;n;;;;;;;;;;;;;;;;;;e
;;n;t;;;;;;t;;;;;;;;;;;;;e
;;n;t;;;;;;;;;;;;;;;;w;;;e
;;n;;;;;;;e;;;;;;;;;;;;p;e
;;n;;;;;;;e;;;;;;;;;;;;l;e
;;n;;;;;b;;;;s;;;;;;;;;;;e
;;n;;n;;;;;;;s;;;;;;;;;;;e
;f;n;;;;;;;;;s;;;;;;;;;;;e
;;n;;;;;;;;;s;;;;;;;;;c;;e
;;n;;;;;b;;;;;s;;;;;;;;;;e
;;n;;n;;;;;;;;s;;;;;;;;;;e
;f;n;;;;;;;;;;s;;;;;;;;;;e
;;n;;;;;;;;;;s;;;;;;;;c;;e
;;n;;;;;b;;;;;;w;;;;;;;;;e
;;n;;;;;b;;;;;;;w;;;;;;;;e
;;n;;n;;;;;;;;;;w;;;;;;;;e
;f;n;;;;;;;;;;;;w;;;;;;;;e
;;n;;;;;b;;;;;;;;;;o;;;;;e
;;n;;;;;;;;;;;;;;;o;;;c;;e
;;n;;;;;;y;;;;;;;;;o;;;;;e
;;n;;;;;b;;;;;;;;;;;p;;;;e
b;;n;;;;;;;;;;;;;;;;p;;;;e
;;n;f;;;;;;;;;;;;;;;p;;;;e
;;n;;n;;;;;;;;;;;;;;p;;;;e
;;n;;;;;;;t;;;;;;;;;p;;;;e
;f;n;;;;;;;;;;;;;;;;p;;;;e
;;n;;;;;;;;;;;;;;;;p;;;d;e
;;n;;;;;;;;;;;;;;;;p;;c;;e
;;n;;;;;;;;;;;;;;;;p;;;l;e
k;;n;;;;;;;;;;;;;;;;p;;;;e
;;n;f;;;;;;;;;;;;;;;;k;;;e
;f;n;;;;;;;;;;;;;;;;;k;;;e
;;n;;;;;;;;;;;;;;;;;k;;d;e
;;n;;;;;b;;;;;;;;;;;;;s;;e
;;n;f;;;;;;;;;;;;;;;;;s;;e
;;n;;;;;;;t;;;;;;;;;;;s;;e
;f;n;;;;;;;;;;;;;;;;;;s;;e
;;n;;;;;b;;;;;;;;;;;;;;g;e
b;;n;;;;;b;;;;;;;;;;;;;;;e
;;n;;n;;;b;;;;;;;;;;;;;;;e
;;n;;;;;b;;t;;;;;;;;;;;;;e
;;n;;;;;b;p;;;;;;;;;;;;;;e
;;n;;;;;b;;;;;;;;;;;;;v;;e
;f;n;;;;;b;;;;;;;;;;;;;;;e
;;n;;;;;b;;;;;;;;;;;;;;p;e
;;n;;;;;b;;;;;;;p;;;;;;;;e
;;n;;;;;b;;;;;;p;;;;;;;;;e
;;n;f;;;;;;;;;;;;;;;;n;;;e
;f;n;;;;;;;;;;;;;;;;;n;;;e
;;n;;;;;;;;;;;;;;;;;n;;d;e
;;n;f;;;;;;;;;;;;;;;;;;g;e
;;n;;n;;;;;;;;;;;;;;;;;g;e
;;n;;;;;;;t;;;;;;;;;;;;g;e
;f;n;;;;;;;;;;;;;;;;;;;g;e
;;n;f;;;;;n;;;;;;;;;;;;;;e
;f;n;;;;;;n;;;;;;;;;;;;;;e
;;n;;;;;;n;;;;;;;;;;;;;d;e
;;n;f;;;;;p;;;;;;;;;;;;;;e
;;n;;n;;;;;;;;;;;;;;;;c;;e
;;n;;n;;;;;;;;;;;;;;;;;l;e
;;n;;n;;;;y;;;;;;;;;;;;;;e
;;n;;;;;;p;t;;;;;;;;;;;;;e
;;n;;;;;;w;t;;;;;;;;;;;;;e
;f;n;;;;;;p;;;;;;;;;;;;;;e
;;n;;;;;;p;;;;;;;;;;;;;d;e
;f;n;;;;;;;;;;;;p;;;;;;;;e
;f;n;;;;;;;;;;;p;;;;;;;;;e
;;n;;;;;;;;;;;;;;;;;;c;l;e
;;n;;;;;;y;;;;;;;;;;;;;l;e
;;;t;;;c;;;;;;;;;;;;;w;;;e
;;;t;;;c;;;;;;;;;;;;;;c;;e
k;;;t;;;c;;;;;;;;;;;;;;;;e
;;;t;;;;n;;t;;;;;;;;;;;;;e
;;;t;;;;;g;;;;;;;;;o;;;;;e
;;g;t;;;;;;;;;;;;;;;;k;;;e
;;;t;;;;;g;;;;;;;;;;;k;;;e
;;;t;;;;;;;b;;;;;;;;;k;;;e
;;;t;;;;;g;;;;;;;;;;;;s;;e
;;;t;;;;b;;;;;;;;;;;;w;;;e
;;;t;;;;b;;;;;;;;;;;;;c;;e
k;;;t;;;;b;;;;;;;;;;;;;;;e
;;g;t;;;;;;;;;;;;;;;;n;;;e
;;;t;;;;;g;;;;;;;;;;;n;;;e
;;;t;;;;;;;b;;;;;;;;;n;;;e
;;g;t;;;;;n;;;;;;;;;;;;;;e
;;;t;;;;;n;;b;;;;;;;;;;;;e
;y;g;t;;;;;;;;;;;;;;;;;;;e
;y;;t;;;;;;t;;;;;;;;;;;;;e
;;;t;;;w;;;;;;;;;;;;;;v;;e
;;;;;;c;;;e;;;;;;;;;;;;l;e
;;;;;;c;;;;;s;;;;;;;;;c;;e
;;;;;;c;;;;;;s;;;;;;;;c;;e
;;;;;;c;;;;;;;w;;;;;;;c;;e
;;;;;;c;;;;;;;;w;;;;;;c;;e
;;;;;;c;;;;;;;;;;;o;;;c;;e
;;;;;;c;;y;;;;;;;;;o;;;;;e
;;;;;;c;;;;;;;;;;;;p;;c;;e
;;;;;;c;;;;;;;;;;;;p;;;l;e
k;;;;;;c;;;;;;;;;;;;p;;;;e
;;y;;;;c;;;;c;;;;;;;;;;;;e
b;;;;;;c;;;;c;;;;;;;;;;;;e
;;;;n;;c;;;;;;;;;;;;;;c;;e
;;;;n;;c;;;;;;;;;;;;;;;l;e
;;;;n;;c;;y;;;;;;;;;;;;;;e
;;;;;;c;;;;;;;;;;;;e;;c;;e
;;;;;;c;;;;;;;;;;;;;;c;l;e
;;;;;;c;;y;;;;;;;;;;;;;l;e
;;;;;;;n;;t;;;;;;;;;p;;;;e
;;;;;;;n;;t;b;;;;;;;;;;;;e
;;;;;;;;;e;;s;;;;;;;e;;;;e
;;;;;;;;;e;;s;;;;;;;;;;p;e
;;;;;;;;;e;;s;k;;;;;;;;;;e
;;;;;;;;;e;;;s;;;;;;e;;;;e
;;;;;;;;;e;;k;s;;;;;;;;;;e
;;;;;;;;;e;;;;w;;;;;;;;p;e
;;;;;;;;;e;;;k;w;;;;;;;;;e
;;;;;;;;;e;;;;;w;;;;e;;;;e
;;;;;;;;;e;;;;;w;;;;;;;p;e
;;;;;;;;;e;;k;;;w;;;;;;;;e
;;;;;;;;;e;;;k;;w;;;;;;;;e
;;;;;;;b;;e;;;;;;;;;;;s;;e
;;g;;;;;;w;e;;;;;;;;;;;;;e
;;;;;;;;;e;;;;;;;;;;;v;l;e
;;;;;;;;;e;;;k;;;;;;;w;;;e
;;;f;;;;b;;;;s;;;;;;;;;;;e
;f;;;;;;b;;;;s;;;;;;;;;;;e
;;;;;;;b;;;;s;;;;;;;;;;d;e
;;;;;;;b;;;;s;;;;;;;;;;p;e
;;;;;;;b;;;;s;;;p;;;;;;;;e
;;;;;;;b;;;;s;;p;;;;;;;;;e
;;e;;;;;b;;;;s;;;;;;;;;;;e
;;;;;;;b;;;;s;k;;;;;;;;;;e
;;;;;;;b;;;;s;;;;;;;;w;;;e
k;;;;;;;b;;;;s;;;;;;;;;;;e
;;;f;;;;;;;;s;;;;;;;;;;g;e
;f;;;;;;;;;;s;;;;;;;;;;g;e
;;;;;;;;;;;s;k;;;;;;;;;g;e
b;;;f;;;;;;;;s;;;;;;;;;;;e
;y;g;;;;;;;;;s;;;;;;;;;;;e
;;g;;;;;;;;;s;;;p;;;;;;;;e
;;g;;;;;;;;;s;;p;;;;;;;;;e
;;;f;n;;;;;;;s;;;;;;;;;;;e
;;;f;;;;;w;;;s;;;;;;;;;;;e
;;;f;;;;;h;;;s;;;;;;;;;;;e
;;;f;;;;;;;;s;;;;;;;;;c;;e
;;;;n;;;;;;;s;;;;;;;e;;;;e
;f;;;n;;;;;;;s;;;;;;;;;;;e
;;;;n;;;;;;;s;;;;;;;;;;d;e
;;;;;;w;;;;;s;;;;;;;e;;;;e
;;;;;;;;w;;;s;;;;;;;e;;;;e
;f;;;;;;;;;;s;;;;;;;e;;;;e
;;;;;;;;;;;s;;;;;;;e;;c;;e
;;;;;;;;p;;;s;;;p;;;;;;;;e
;;;;;;;;p;;;s;;p;;;;;;;;;e
;f;;;;;;;w;;;s;;;;;;;;;;;e
;;;;;;;;w;;;s;;;;;;;;;;d;e
;;e;;;;;;w;;;s;;;;;;;;;;;e
f;f;;;;;;;;;;s;;;;;;;;;;;e
;f;;;;;;;;;;s;;;p;;;;;;;;e
;f;;;;;;;;;;s;;p;;;;;;;;;e
;f;;;;;;;;;;s;;;;;;;;w;;;e
;;;;;;;;;;b;s;;;p;;;;;;;;e
;;;;;;;;;;b;s;;p;;;;;;;;;e
;;;f;;;;b;;;;;s;;;;;;;;;;e
;f;;;;;;b;;;;;s;;;;;;;;;;e
;;;;;;;b;;;;;s;;;;;;;;;d;e
;;;;;;;b;;;;;s;;p;;;;;;;;e
;;;;;;;b;;;;;s;p;;;;;;;;;e
;;e;;;;;b;;;;;s;;;;;;;;;;e
;;;;;;;b;;;;k;s;;;;;;;;;;e
;;;;;;;b;;;;;s;;;;;;;w;;;e
k;;;;;;;b;;;;;s;;;;;;;;;;e
;;;f;;;;;;;;;s;;;;;;;;;g;e
;f;;;;;;;;;;;s;;;;;;;;;g;e
;;;;;;;;;;;k;s;;;;;;;;;g;e
b;;;f;;;;;;;;;s;;;;;;;;;;e
;y;g;;;;;;;;;;s;;;;;;;;;;e
;;g;;;;;;;;;;s;;p;;;;;;;;e
;;g;;;;;;;;;;s;p;;;;;;;;;e
;;;f;n;;;;;;;;s;;;;;;;;;;e
;;;f;;;;;w;;;;s;;;;;;;;;;e
;;;f;;;;;h;;;;s;;;;;;;;;;e
;;;f;;;;;;;;;s;;;;;;;;c;;e
;;;;n;;;;;;;;s;;;;;;e;;;;e
;f;;;n;;;;;;;;s;;;;;;;;;;e
;;;;n;;;;;;;;s;;;;;;;;;d;e
;;;;n;;;;;;;k;s;;;;;;;;;;e
;;;;;;w;;;;;;s;;;;;;e;;;;e
;;;;;;;;w;;;;s;;;;;;e;;;;e
;f;;;;;;;;;;;s;;;;;;e;;;;e
;;;;;;;;;;;;s;;;;;;e;;c;;e
;;;;;;;;p;;;;s;;p;;;;;;;;e
;;;;;;;;p;;;;s;p;;;;;;;;;e
;f;;;;;;;w;;;;s;;;;;;;;;;e
;;;;;;;;w;;;;s;;;;;;;;;d;e
;;e;;;;;;w;;;;s;;;;;;;;;;e
f;f;;;;;;;;;;;s;;;;;;;;;;e
;f;;;;;;;;;;;s;;p;;;;;;;;e
;f;;;;;;;;;;;s;p;;;;;;;;;e
